task1	task2	thisN	thisTrialN	thisRepN	T0	T2	T1	lagT0	lagT1	lagT2	responseT1	responseT2	related	dist	key_resp_T1.keys	key_resp_T1.corr	key_resp_T2.keys	key_resp_T2.corr	key_resp_T2.rt	key_resp_T2.duration	press_to_continue.keys	press_to_continue.rt	press_to_continue.duration	key_resp_T1.rt	key_resp_T1.duration	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	trial.thisRepN	trial.thisTrialN	trial.thisN	trial.thisIndex	trials_T0_context.thisRepN	trials_T0_context.thisTrialN	trials_T0_context.thisN	trials_T0_context.thisIndex	trials_T1.thisRepN	trials_T1.thisTrialN	trials_T1.thisN	trials_T1.thisIndex	trials_T2.thisRepN	trials_T2.thisTrialN	trials_T2.thisN	trials_T2.thisIndex	thisRow.t	notes	instructions.started	text_instructions.started	key_resp.started	instructions.stopped	key_resp.keys	key_resp.rt	key_resp.duration	settings.started	settings.stopped	T0_context.started	context_word.started	blankContext.started	context_word.stopped	blankContext.stopped	T0_context.stopped	distractors_T0_T2.started	distractors_T0_T2.stopped	text_distractors_2.started	T1_number.started	text_T1.started	T1_number.stopped	distractors_T1.started	distractors_T1.stopped	T2_probe.started	text_T2.started	T2_probe.stopped	Ask_T1.started	Ask_T1.stopped	trial.key_resp_T1.keys	trial.key_resp_T1.corr	Ask_T2.started	blankT2_1.started	blankT2_1.stopped	text_T2ask.started	key_resp_T2.started	Ask_T2.stopped	trial.key_resp_T2.keys	trial.key_resp_T2.corr	trial.key_resp_T2.rt	trial.key_resp_T2.duration	text_distractors.started	text_distractors_2.stopped	text_T2.stopped	rest.started	text.started	press_to_continue.started	text.stopped	rest.stopped	block.press_to_continue.keys	block.press_to_continue.rt	block.press_to_continue.duration	text_T1.stopped	text_distractors.stopped	blankT1_1.started	text_T1ask.started	key_resp_T1.started	blankT1_1.stopped	trial.key_resp_T1.rt	trial.key_resp_T1.duration	participant	order [1: single-dual or 2: dual-single]	date	expName	psychopyVersion	frameRate	expStart	Column1
single	dual	0	0	0	TIJERA	CORTARX	5555555	7	3	10	p	i	1	YGLMSFQ												0	4	4	4	0	21	21	21	0	5	5	2	0	0	0	1					1,84434E+16											1,84169E+16	1,84171E+15	1,84271E+16	1,84271E+16		1,84369E+14	1,84411E+16	1,84419E+15	1,84412E+16	1,8442E+16	1,84421E+16	1,84427E+15	1,84434E+16	1,84436E+16																		1,84434E+16	1,84396E+16																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	TIJERA	CORTARX	5555555	7	3	10	p	i	1	ZTFYDXH												0	4	4	4	0	21	21	21					0	1	1	0					1,84437E+16																							1,84436E+16	1,84444E+16																		1,84437E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	TIJERA	CORTARX	5555555	7	3	10	p	i	1	VFDMHQS												0	4	4	4	0	21	21	21									0	0	0	8	1,84459E+16																	1,84459E+15	1,84461E+16	1,84459E+16						1,84445E+15	1,84446E+16	1,84452E+16																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	TIJERA	CORTARX	5555555	7	3	10	p	i	1	GQKRPDL												0	4	4	4	0	21	21	21									0	1	1	5	1,84462E+15																	1,84461E+16	1,84469E+15	1,84462E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	TIJERA	CORTARX	5555555	7	3	10	p	i	1	HLFPYXK												0	4	4	4	0	21	21	21									0	2	2	4	1,84471E+16																	1,84469E+16	1,84477E+16	1,84471E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	TIJERA	CORTARX	5555555	7	3	10	p	i	1	ZJTSHFP												0	4	4	4	0	21	21	21									0	3	3	3	1,84479E+16																	1,84478E+16	1,84486E+16	1,84479E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	TIJERA	CORTARX	5555555	7	3	10	p	i	1	ZTFYDXH												0	4	4	4	0	21	21	21									0	4	4	0	1,84487E+16																	1,84486E+15	1,84494E+16	1,84487E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	TIJERA	CORTARX	5555555	7	3	10	p	i	1	YGLMSFQ												0	4	4	4	0	21	21	21									0	5	5	1	1,84496E+16																	1,84494E+16	1,84502E+16	1,84496E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	6	6	0	TIJERA	CORTARX	5555555	7	3	10	p	i	1	VYKXSPC												0	4	4	4	0	21	21	21									0	6	6	2	1,84504E+16																	1,84503E+15	1,84511E+15	1,84504E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	7	7	0	TIJERA	CORTARX	5555555	7	3	10	p	i	1	YNPLRQW												0	4	4	4	0	21	21	21									0	7	7	7	1,84512E+14																	1,84511E+16	1,84519E+16	1,84512E+14																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	8	8	0	TIJERA	CORTARX	5555555	7	3	10	p	i	1	HQTYPJM												0	4	4	4	0	21	21	21									0	8	8	9	1,84521E+16																	1,84519E+16	1,84527E+16	1,84521E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	9	9	0	TIJERA	CORTARX	5555555	7	3	10	p	i	1	WMYFTGJ												0	4	4	4	0	21	21	21									0	9	9	6	1,84529E+16																	1,84528E+16	1,84536E+16	1,84529E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	21	21	0	TIJERA	CORTARX	5555555	7	3	10	p	i	1		None	0	f	0	8,59249E+15	None						0	4	4	4	0	21	21	21																																									1,84537E+16	1,84537E+16	None	0	1,84537E+16	1,84537E+14	1,84638E+14	1,84638E+14	1,84638E+14	1,84648E+15	f	0	8,59249E+15	None																				Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	ELLA	XBOTONX	3333333	7	7	6	p	p	0	HLFPYXK												0	4	4	4	0	22	22	22	0	5	5	4	0	0	0	4					1,84913E+16											1,84648E+15	1,84649E+15	1,84748E+16	1,84749E+16	1,84853E+16	1,84846E+16	1,8489E+16	1,84898E+16	1,84891E+16	1,84899E+16	1,84899E+16	1,84906E+16	1,84912E+16	1,84914E+16																		1,84913E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	ELLA	XBOTONX	3333333	7	7	6	p	p	0	ZJTSHFP												0	4	4	4	0	22	22	22					0	1	1	3					1,84916E+16																							1,84915E+16	1,84923E+16																		1,84916E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	ELLA	XBOTONX	3333333	7	7	6	p	p	0	VYKXSPC												0	4	4	4	0	22	22	22					0	2	2	2					1,84924E+16																							1,84923E+16	1,84931E+16																		1,84924E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	ELLA	XBOTONX	3333333	7	7	6	p	p	0	GQKRPDL												0	4	4	4	0	22	22	22					0	3	3	5					1,84933E+16																							1,84931E+14	1,84939E+16																		1,84933E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	ELLA	XBOTONX	3333333	7	7	6	p	p	0	YGLMSFQ												0	4	4	4	0	22	22	22					0	4	4	1					1,84941E+16																							1,8494E+16	1,84948E+16																		1,84941E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	ELLA	XBOTONX	3333333	7	7	6	p	p	0	ZTFYDXH												0	4	4	4	0	22	22	22					0	5	5	0					1,84949E+16																							1,84948E+16	1,84956E+16																		1,84949E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	ELLA	XBOTONX	3333333	7	7	6	p	p	0	ZJTSHFP												0	4	4	4	0	22	22	22									0	0	0	3	1,84971E+16																	1,84971E+15	1,84973E+15	1,84971E+16						1,84957E+16	1,84958E+16	1,84964E+16																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	ELLA	XBOTONX	3333333	7	7	6	p	p	0	HLFPYXK												0	4	4	4	0	22	22	22									0	1	1	4	1,84974E+16																	1,84973E+16	1,84981E+16	1,84974E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	ELLA	XBOTONX	3333333	7	7	6	p	p	0	GQKRPDL												0	4	4	4	0	22	22	22									0	2	2	5	1,84983E+16																	1,84981E+16	1,84989E+16	1,84983E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	ELLA	XBOTONX	3333333	7	7	6	p	p	0	YGLMSFQ												0	4	4	4	0	22	22	22									0	3	3	1	1,84991E+16																	1,8499E+16	1,84998E+16	1,84991E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	ELLA	XBOTONX	3333333	7	7	6	p	p	0	ZTFYDXH												0	4	4	4	0	22	22	22									0	4	4	0	1,84999E+16																	1,84998E+16	1,85006E+15	1,84999E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	ELLA	XBOTONX	3333333	7	7	6	p	p	0	VYKXSPC												0	4	4	4	0	22	22	22									0	5	5	2	1,85008E+15																	1,85006E+16	1,85014E+15	1,85008E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	22	22	0	ELLA	XBOTONX	3333333	7	7	6	p	p	0		None	0	j	0	2,56947E+16	None						0	4	4	4	0	22	22	22																																									1,85015E+16	1,85015E+16	None	0	1,85015E+16	1,85016E+16	1,85116E+16	1,85116E+16	1,85116E+16	1,85143E+15	j	0	2,56947E+16	None																				Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	CIERTO	XVODKAX	0	10	1	9	i	p	0	HLFPYXK												0	4	4	4	0	23	23	23	0	8	8	4	0	0	0	0					1,85434E+16											1,85143E+15	1,85144E+15	1,85244E+15	1,85244E+15		1,85343E+16	1,8541E+16	1,85418E+16	1,85411E+16	1,85419E+16	1,8542E+16	1,85426E+16	1,85433E+16	1,85433E+15																																					Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	CIERTO	XVODKAX	0	10	1	9	i	p	0	WMYFTGJ												0	4	4	4	0	23	23	23									0	0	0	6	1,8545E+15																	1,8545E+16	1,8545E+16							1,85434E+15	1,85434E+16	1,85442E+16																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	CIERTO	XVODKAX	0	10	1	9	i	p	0	VFDMHQS												0	4	4	4	0	23	23	23									0	1	1	8	1,8545E+15																	1,8545E+16	1,85458E+15	1,8545E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	CIERTO	XVODKAX	0	10	1	9	i	p	0	YNPLRQW												0	4	4	4	0	23	23	23									0	2	2	7	1,8546E+16																	1,85458E+15	1,85466E+16	1,8546E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	CIERTO	XVODKAX	0	10	1	9	i	p	0	GQKRPDL												0	4	4	4	0	23	23	23									0	3	3	5	1,85468E+16																	1,85466E+16	1,85475E+16	1,85468E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	CIERTO	XVODKAX	0	10	1	9	i	p	0	VYKXSPC												0	4	4	4	0	23	23	23									0	4	4	2	1,85476E+16																	1,85475E+16	1,85483E+16	1,85476E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	CIERTO	XVODKAX	0	10	1	9	i	p	0	ZJTSHFP												0	4	4	4	0	23	23	23									0	5	5	3	1,85485E+16																	1,85483E+16	1,85491E+15	1,85485E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	6	6	0	CIERTO	XVODKAX	0	10	1	9	i	p	0	HLFPYXK												0	4	4	4	0	23	23	23									0	6	6	4	1,85493E+16																	1,85492E+16	1,855E+16	1,85493E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	7	7	0	CIERTO	XVODKAX	0	10	1	9	i	p	0	YGLMSFQ												0	4	4	4	0	23	23	23									0	7	7	1	1,85501E+15																	1,855E+16	1,85508E+15	1,85501E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	8	8	0	CIERTO	XVODKAX	0	10	1	9	i	p	0	ZTFYDXH												0	4	4	4	0	23	23	23									0	8	8	0	1,8551E+15																	1,85508E+15	1,85516E+15	1,8551E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	23	23	0	CIERTO	XVODKAX	0	10	1	9	i	p	0		None	0	j	0	2,58904E+16	None						0	4	4	4	0	23	23	23																																									1,85517E+16	1,85517E+16	None	0	1,85517E+16	1,85518E+16	1,85618E+16	1,85618E+16	1,85618E+16	1,85645E+15	j	0	2,58904E+16	None																				Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	RICO	CAJEROX	0	10	3	7	i	p	0	YGLMSFQ												0	4	4	4	0	24	24	24	0	8	8	5	0	0	0	1					1,85935E+16											1,85645E+16	1,85646E+16	1,85745E+15	1,85746E+16	1,8585E+16	1,85843E+16	1,85912E+16	1,8592E+15	1,85913E+16	1,8592E+16	1,85921E+14	1,85928E+16	1,85935E+16	1,85936E+16																		1,85935E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	RICO	CAJEROX	0	10	3	7	i	p	0	ZTFYDXH												0	4	4	4	0	24	24	24					0	1	1	0					1,85938E+16																							1,85937E+16	1,85945E+15																		1,85938E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	RICO	CAJEROX	0	10	3	7	i	p	0	GQKRPDL												0	4	4	4	0	24	24	24									0	0	0	5	1,8596E+16																	1,85959E+16	1,85961E+16	1,8596E+16						1,85946E+15	1,85947E+16	1,85953E+16																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	RICO	CAJEROX	0	10	3	7	i	p	0	YGLMSFQ												0	4	4	4	0	24	24	24									0	1	1	1	1,85963E+16																	1,85962E+15	1,8597E+15	1,85963E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	RICO	CAJEROX	0	10	3	7	i	p	0	ZJTSHFP												0	4	4	4	0	24	24	24									0	2	2	3	1,85971E+16																	1,8597E+16	1,85978E+16	1,85971E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	RICO	CAJEROX	0	10	3	7	i	p	0	VYKXSPC												0	4	4	4	0	24	24	24									0	3	3	2	1,8598E+16																	1,85978E+15	1,85986E+16	1,8598E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	RICO	CAJEROX	0	10	3	7	i	p	0	ZTFYDXH												0	4	4	4	0	24	24	24									0	4	4	0	1,85988E+16																	1,85987E+15	1,85995E+16	1,85988E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	RICO	CAJEROX	0	10	3	7	i	p	0	HLFPYXK												0	4	4	4	0	24	24	24									0	5	5	4	1,85996E+15																	1,85995E+16	1,86004E+16	1,85996E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	6	6	0	RICO	CAJEROX	0	10	3	7	i	p	0	WMYFTGJ												0	4	4	4	0	24	24	24									0	6	6	6	1,86005E+16																	1,86004E+16	1,86012E+15	1,86005E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	24	24	0	RICO	CAJEROX	0	10	3	7	i	p	0		None	0	j	0	2,37745E+14	None						0	4	4	4	0	24	24	24																																									1,86012E+15	1,86012E+16	None	0	1,86012E+15	1,86013E+15	1,86113E+16	1,86113E+16	1,86113E+16	1,86138E+16	j	0	2,37745E+14	None																				Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	COBARDE	XVINOXX	1111111	10	1	9	p	p	0	HLFPYXK												0	4	4	4	0	25	25	25	0	8	8	4	0	0	0	0					1,86429E+16											1,86139E+16	1,8614E+15	1,8624E+16	1,8624E+16	1,86356E+16	1,86338E+15	1,86405E+15	1,86413E+16	1,86407E+16	1,86414E+16	1,86415E+15	1,86422E+16	1,86428E+15	1,86428E+16																																					Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	COBARDE	XVINOXX	1111111	10	1	9	p	p	0	ZTFYDXH												0	4	4	4	0	25	25	25									0	0	0	0	1,86444E+16																	1,86443E+16	1,86445E+16	1,86444E+16						1,86429E+16	1,86429E+16	1,86437E+16																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	COBARDE	XVINOXX	1111111	10	1	9	p	p	0	VYKXSPC												0	4	4	4	0	25	25	25									0	1	1	2	1,86447E+15																	1,86445E+16	1,86453E+16	1,86447E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	COBARDE	XVINOXX	1111111	10	1	9	p	p	0	YNPLRQW												0	4	4	4	0	25	25	25									0	2	2	7	1,86455E+15																	1,86454E+16	1,86462E+16	1,86455E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	COBARDE	XVINOXX	1111111	10	1	9	p	p	0	YGLMSFQ												0	4	4	4	0	25	25	25									0	3	3	1	1,86463E+14																	1,86462E+16	1,8647E+16	1,86463E+14																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	COBARDE	XVINOXX	1111111	10	1	9	p	p	0	ZJTSHFP												0	4	4	4	0	25	25	25									0	4	4	3	1,86472E+16																	1,8647E+16	1,86479E+16	1,86472E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	COBARDE	XVINOXX	1111111	10	1	9	p	p	0	HLFPYXK												0	4	4	4	0	25	25	25									0	5	5	4	1,8648E+16																	1,86479E+16	1,86487E+16	1,8648E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	6	6	0	COBARDE	XVINOXX	1111111	10	1	9	p	p	0	GQKRPDL												0	4	4	4	0	25	25	25									0	6	6	5	1,86488E+16																	1,86487E+16	1,86495E+15	1,86488E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	7	7	0	COBARDE	XVINOXX	1111111	10	1	9	p	p	0	WMYFTGJ												0	4	4	4	0	25	25	25									0	7	7	6	1,86497E+16																	1,86495E+16	1,86503E+16	1,86497E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	8	8	0	COBARDE	XVINOXX	1111111	10	1	9	p	p	0	VFDMHQS												0	4	4	4	0	25	25	25									0	8	8	8	1,86505E+16																	1,86504E+16	1,86512E+16	1,86505E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	25	25	0	COBARDE	XVINOXX	1111111	10	1	9	p	p	0		None	0	j	0	2,93813E+15	None						0	4	4	4	0	25	25	25																																									1,86513E+16	1,86513E+16	None	0	1,86513E+15	1,86513E+16	1,86613E+16	1,86613E+16	1,86613E+16	1,86644E+16	j	0	2,93813E+15	None																				Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	SED	HAMBREX	0	10	7	3	i	i	1	HLFPYXK												0	4	4	4	0	26	26	26	0	8	8	4	0	0	0	4					1,86933E+15											1,86644E+16	1,86645E+16	1,86743E+16	1,86745E+15	1,86849E+16	1,86842E+16	1,86911E+15	1,86919E+16	1,86912E+16	1,8692E+15	1,8692E+16	1,86927E+16	1,86933E+15	1,86935E+16																		1,86933E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	SED	HAMBREX	0	10	7	3	i	i	1	ZJTSHFP												0	4	4	4	0	26	26	26					0	1	1	3					1,86937E+16																							1,86936E+16	1,86944E+16																		1,86937E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	SED	HAMBREX	0	10	7	3	i	i	1	VYKXSPC												0	4	4	4	0	26	26	26					0	2	2	2					1,86945E+16																							1,86944E+16	1,86952E+16																		1,86945E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	SED	HAMBREX	0	10	7	3	i	i	1	ZTFYDXH												0	4	4	4	0	26	26	26					0	3	3	0					1,86954E+16																							1,86952E+16	1,8696E+16																		1,86954E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	SED	HAMBREX	0	10	7	3	i	i	1	GQKRPDL												0	4	4	4	0	26	26	26					0	4	4	5					1,86962E+16																							1,86961E+16	1,86969E+15																		1,86962E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	SED	HAMBREX	0	10	7	3	i	i	1	YGLMSFQ												0	4	4	4	0	26	26	26					0	5	5	1					1,8697E+16																							1,86969E+16	1,86977E+16																		1,8697E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	SED	HAMBREX	0	10	7	3	i	i	1	YGLMSFQ												0	4	4	4	0	26	26	26									0	0	0	1	1,86992E+16																	1,86992E+16	1,86994E+16	1,86992E+16						1,86978E+14	1,86979E+16	1,86985E+16																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	SED	HAMBREX	0	10	7	3	i	i	1	VYKXSPC												0	4	4	4	0	26	26	26									0	1	1	2	1,86995E+16																	1,86994E+16	1,87002E+16	1,86995E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
